factory_no,machine_no,part_no,serial_no,timestamp,status
5,1,a42CLDR,a42CLDR0156661605436420,1605436421.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605484017,1605484017.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605476315,1605476315.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605441726,1605441727.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605449909,1605449910.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605461948,1605461949.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605472821,1605472821.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605424092,1605424092.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605483873,1605483873.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605469369,1605469369.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605470869,1605470870.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605486626,1605486627.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605438119,1605438120.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605567092,1605567093.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605574627,1605574628.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605577528,1605577528.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605539591,1605539592.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605579527,1605579528.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605529665,1605529665.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605591654,1605591654.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605587957,1605587957.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605533052,1605533053.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605565735,1605565735.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605506888,1605506889.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605540889,1605540890.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605510037,1605510037.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605556449,1605556449.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605543104,1605543104.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605556021,1605556022.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605512414,1605512414.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605565566,1605565566.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605516786,1605516786.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605634569,1605634569.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605608374,1605608374.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605593029,1605593029.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605646859,1605646859.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605625415,1605625416.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605634415,1605634415.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605664593,1605664594.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605648605,1605648606.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605661320,1605661320.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605644379,1605644379.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605669813,1605669814.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605663764,1605663764.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605673329,1605673330.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605628903,1605628904.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605601765,1605601766.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605661491,1605661491.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605606804,1605606804.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605666021,1605666022.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605671916,1605671916.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605765007,1605765007.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605747970,1605747970.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605688548,1605688548.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605747590,1605747591.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605699051,1605699052.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605726995,1605726996.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605718985,1605718985.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605763341,1605763342.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605719949,1605719950.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605758669,1605758669.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605702545,1605702546.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605760038,1605760038.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605718243,1605718243.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605719536,1605719537.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605712317,1605712317.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605740075,1605740076.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605755943,1605755944.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605735262,1605735263.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605764311,1605764311.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605832004,1605832005.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605814989,1605814990.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605813511,1605813512.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605770079,1605770079.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605813993,1605813994.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605789688,1605789688.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605834721,1605834722.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605779586,1605779586.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605778991,1605778992.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605773974,1605773974.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605813034,1605813034.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605844868,1605844868.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605767828,1605767829.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605803387,1605803388.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605782767,1605782768.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605777325,1605777325.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605846989,1605846990.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605800574,1605800574.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605798695,1605798696.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605877063,1605877064.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605861021,1605861022.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605937778,1605937778.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605894592,1605894592.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605930329,1605930329.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605884480,1605884480.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605913958,1605913959.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605874456,1605874456.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605884375,1605884375.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605879644,1605879644.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605932068,1605932068.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605911309,1605911309.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605883627,1605883627.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605866426,1605866427.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605884052,1605884052.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605859406,1605859406.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605888947,1605888947.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605877808,1605877809.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605852385,1605852386.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605940562,1605940562.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605965288,1605965289.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606019027,1606019028.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605986815,1605986816.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605998680,1605998681.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606000294,1606000295.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605970581,1605970582.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606011547,1606011547.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605965529,1605965530.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605986350,1605986350.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605973249,1605973250.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605957520,1605957520.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606009084,1606009085.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605965225,1605965225.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605940704,1605940705.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605967005,1605967006.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605994785,1605994786.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606018698,1606018699.00,beta_engine
5,1,a42CLDR,a42CLDR0156661605980453,1605980454.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606044320,1606044321.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606050682,1606050682.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606036020,1606036020.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606048014,1606048015.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606037261,1606037262.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606076162,1606076163.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606061300,1606061301.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606090945,1606090946.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606059514,1606059514.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606087031,1606087031.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606073964,1606073964.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606083797,1606083798.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606070965,1606070966.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606036342,1606036342.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606069097,1606069097.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606062132,1606062132.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606091537,1606091538.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606067158,1606067158.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606053672,1606053672.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606127340,1606127340.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606194683,1606194683.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606139251,1606139252.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606165708,1606165708.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606141996,1606141997.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606118748,1606118748.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606146017,1606146017.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606125111,1606125112.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606119784,1606119784.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606137262,1606137263.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606196643,1606196643.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606137484,1606137485.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606120842,1606120842.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606134302,1606134303.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606153441,1606153441.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606124151,1606124151.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606137473,1606137474.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606162565,1606162566.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606190348,1606190348.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606259212,1606259213.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606227175,1606227176.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606272215,1606272216.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606250272,1606250273.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606228411,1606228412.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606265828,1606265829.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606207592,1606207592.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606266973,1606266974.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606251099,1606251099.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606274098,1606274099.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606253591,1606253592.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606259345,1606259346.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606241093,1606241094.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606224551,1606224551.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606224655,1606224656.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606224838,1606224838.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606228364,1606228364.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606228455,1606228456.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606262408,1606262408.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606323035,1606323036.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606343430,1606343430.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606284756,1606284757.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606291367,1606291367.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606368177,1606368178.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606338416,1606338416.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606347580,1606347581.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606287442,1606287442.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606312748,1606312748.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606327267,1606327267.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606367586,1606367586.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606365058,1606365058.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606337890,1606337890.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606350527,1606350527.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606369049,1606369049.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606363668,1606363669.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606366505,1606366505.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606288872,1606288873.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606355992,1606355993.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606396703,1606396704.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606411063,1606411063.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606408119,1606408119.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606420121,1606420122.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606421054,1606421054.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606383120,1606383120.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606431937,1606431938.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606451621,1606451621.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606437555,1606437555.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606405514,1606405515.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606405521,1606405521.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606419386,1606419386.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606374215,1606374215.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606375925,1606375925.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606371114,1606371115.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606417745,1606417746.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606374008,1606374008.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606420693,1606420693.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606380153,1606380153.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606540240,1606540240.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606539282,1606539282.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606503588,1606503588.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606502871,1606502871.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606526136,1606526136.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606479890,1606479890.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606509270,1606509271.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606462777,1606462777.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606506399,1606506400.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606462343,1606462344.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606526470,1606526470.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606505722,1606505723.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606499845,1606499846.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606483216,1606483217.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606524303,1606524303.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606510171,1606510172.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606537048,1606537049.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606490507,1606490508.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606475360,1606475361.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606601227,1606601227.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606623762,1606623763.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606582204,1606582204.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606562212,1606562212.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606570940,1606570940.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606583669,1606583670.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606571123,1606571124.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606619380,1606619381.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606552951,1606552952.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606589219,1606589219.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606620356,1606620357.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606554098,1606554098.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606547514,1606547514.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606588768,1606588769.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606547110,1606547110.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606590483,1606590484.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606618027,1606618028.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606583656,1606583656.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606616759,1606616760.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606675814,1606675815.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606667973,1606667974.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606676243,1606676244.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606657484,1606657485.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606687025,1606687026.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606652225,1606652225.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606698392,1606698393.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606702603,1606702604.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606646921,1606646921.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606709608,1606709608.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606655516,1606655517.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606673644,1606673644.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606697579,1606697579.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606629753,1606629754.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606632772,1606632772.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606656403,1606656404.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606712239,1606712239.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606647223,1606647224.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606650633,1606650633.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606760250,1606760250.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606725915,1606725916.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606729510,1606729511.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606758422,1606758423.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606717105,1606717105.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606791708,1606791709.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606747105,1606747105.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606765050,1606765051.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606791326,1606791327.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606796430,1606796430.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606736262,1606736262.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606782150,1606782150.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606794805,1606794806.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606776847,1606776847.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606744857,1606744858.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606756507,1606756507.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606755487,1606755488.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606770490,1606770490.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606728630,1606728630.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606821500,1606821500.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606803397,1606803397.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606884577,1606884577.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606841805,1606841806.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606847804,1606847805.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606840131,1606840131.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606855526,1606855527.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606814949,1606814950.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606804471,1606804472.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606805685,1606805686.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606822792,1606822792.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606856431,1606856432.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606868620,1606868621.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606842139,1606842140.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606807464,1606807464.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606819907,1606819907.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606870432,1606870432.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606819046,1606819046.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606818499,1606818500.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606902199,1606902200.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606965274,1606965275.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606940658,1606940659.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606960520,1606960521.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606921250,1606921250.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606928899,1606928900.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606963715,1606963716.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606946442,1606946442.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606923062,1606923063.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606937810,1606937810.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606916828,1606916828.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606965670,1606965670.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606932913,1606932914.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606954760,1606954761.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606965559,1606965559.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606937379,1606937380.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606909027,1606909028.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606956890,1606956890.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606919415,1606919416.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607008156,1607008157.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607002232,1607002232.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606994136,1606994137.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606989121,1606989122.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607059452,1607059452.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607006286,1607006286.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607018884,1607018885.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607016931,1607016931.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607051906,1607051906.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607030625,1607030625.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607022978,1607022978.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607046537,1607046538.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606993086,1606993087.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607048113,1607048114.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607041014,1607041015.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606976515,1606976516.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606991648,1606991648.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607011378,1607011379.00,beta_engine
5,1,a42CLDR,a42CLDR0156661606996760,1606996761.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607138544,1607138544.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607076510,1607076510.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607129401,1607129402.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607134827,1607134828.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607103546,1607103546.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607116394,1607116395.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607133835,1607133836.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607134879,1607134880.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607133903,1607133903.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607128555,1607128556.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607140870,1607140871.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607075016,1607075016.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607063570,1607063571.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607079000,1607079000.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607083331,1607083331.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607086019,1607086019.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607083679,1607083680.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607105899,1607105899.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607064685,1607064686.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607223385,1607223385.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607148611,1607148612.00,beta_engine
5,1,a42CLDR,a42CLDR0156661607188222,1607188222.00,beta_engine
