customer_id,model,saleprice,sale_date,VIN
7201,Model R,93354.66,3/27/2020,E12BZ76M9V74
7202,Model R,112972.52,9/25/2020,RTIO8R34R0O5
7204,Model C,79962.40,12/20/2020,VYWY688XUOVN
7205,Model R,103555.06,2/27/2020,GNACTC11IO3C
7207,Model R,105986.77,7/1/2020,YC4IF7EMQG3K
7208,Model R,118040.06,6/30/2020,Q5EVKDMJ8VPD
7210,Model C,72204.93,4/18/2020,IXP2M7NWXVRL
7211,Model C,73359.12,10/8/2020,I0JEZ8OYHC9T
7213,Model D,92937.66,9/30/2020,IPQT2RZPQXUH
7214,Model C,71455.59,8/25/2020,3LFKXMUW9S5C
7216,Model R,98947.78,6/28/2020,RMXF6KL76NRB
7217,Model C,68327.91,2/22/2020,ZGH1IMOEPQPE
7219,Model D,93143.76,7/19/2020,V4DKOAOLLVQX
7220,Model C,75270.97,4/26/2020,V16T9HR3J3TN
7222,Model C,80319.20,9/30/2020,G72L6D47VMX6
7223,Model D,82100.32,11/6/2020,ABXH0BQP2E2W
7225,Model R,92768.44,10/18/2020,GSD7QZTBLWK8
7226,Model R,94392.69,6/18/2020,P8L7BMZJA4WK
7228,Model C,68361.45,2/3/2020,8XI924PWUGIU
7229,Model R,113106.24,7/8/2020,20DQPYQGXUPE
7231,Model R,99390.51,2/6/2020,PHBRW4PPXGSM
7232,Model D,83109.96,8/24/2020,9YJAXJMGY0IL
7234,Model D,82817.38,5/25/2020,DSZ8YJ7FHKDW
7235,Model C,73825.10,3/21/2020,R8D6BOJ9H9YB
7237,Model C,67228.94,3/9/2020,PEF19A1GB1M2
7238,Model C,81797.97,3/1/2020,LZ7HEP81B665
7240,Model C,71521.35,8/9/2020,1RM169TZG4FA
7241,Model D,83654.11,9/11/2020,7LOFXN4COVEN
7243,Model R,95422.50,1/2/2020,978URI4TPTFT
7244,Model R,113687.45,11/7/2020,HNM6CM2QN4QU
7246,Model R,96630.22,10/10/2020,YTEUIZDO2DC8
7247,Model R,92245.23,4/2/2020,LNRPR23812WA
7249,Model R,100525.21,3/12/2020,0UIH9HELI2AD
7250,Model R,109349.95,7/6/2020,H7ZNIHGSQGG8
7252,Model C,78389.59,11/17/2020,WZFBEQNMDH5F
7253,Model R,98089.53,3/24/2020,V74BGQG9EDVY
7255,Model D,76620.89,3/22/2020,ZTWQWSQ7O1CG
7256,Model D,74206.07,3/6/2020,NCOAHTERUNW6
7258,Model R,114145.64,6/2/2020,4Z2I40Q3PYYS
7259,Model D,85668.85,9/7/2020,LCS7A9Q6WRJ7
7261,Model D,75925.96,6/8/2020,SPHSXAP1WQLK
7262,Model D,92495.58,3/25/2020,0JZBBU4PUJTZ
7264,Model D,95126.13,12/17/2020,60KA8XLQV1DH
7265,Model D,75287.58,9/25/2020,YHFUBJBTVN1D
7267,Model R,98026.04,7/28/2020,5Z11CJ4SDU1N
7268,Model R,115313.34,6/30/2020,SD4GMJVVSRGW
7270,Model R,110278.22,11/29/2020,B0DJ18TWXMR2
7271,Model D,93759.77,12/14/2020,M0OWMEFXGZBB
7273,Model R,97902.97,2/22/2020,CMCNWBLWLZTU
7274,Model R,113106.51,8/20/2020,U56XFTTYVQY5
7276,Model D,85064.95,8/21/2020,PMTRGNWWCYN1
7277,Model D,95926.18,3/22/2020,AGGQMYWW2XGN
7279,Model C,70634.79,2/21/2020,IGCZHF23C9B8
7280,Model D,95461.24,12/6/2020,F4EXWG5P3S2B
7282,Model R,101903.35,12/29/2020,MLLDKUF63ORN
7283,Model R,107729.30,10/29/2020,USKL9LSWSAAX
7285,Model D,78988.11,9/29/2020,38AAY8RWK6L1
7286,Model R,92479.28,12/10/2020,DN0ZOCR90BTA
7288,Model R,104925.43,11/24/2020,AHXACMUSUIO9
7289,Model R,109235.79,2/23/2020,ZDR1PQ8WAKRA
7291,Model R,107894.96,3/9/2020,908GWBU8PM2T
7292,Model C,76183.79,11/18/2020,9D12QI6MED31
7294,Model C,82795.47,3/5/2020,NTONPH1JHEKJ
7295,Model D,75930.20,6/6/2020,V1U8WSSH5412
7297,Model D,86069.36,3/23/2020,AFE4JO1HK1AV
7298,Model D,95573.54,12/27/2020,L1FCU9AIFKKR
7300,Model C,71755.09,12/24/2020,N27WPV1Q08HM
7301,Model C,74574.01,6/21/2020,PHUF91R0AZIO
7303,Model C,78757.52,6/18/2020,NK1955XRIOGW
7304,Model R,113850.01,10/12/2020,CF8T1LP79S7T
7306,Model R,94213.72,8/17/2020,WGWIU4JWI3P8
7307,Model R,101760.96,12/8/2020,CV8LPOZQ38I3
7309,Model C,68740.00,5/2/2020,Y83L5VXDGLIB
7310,Model C,73519.23,11/6/2020,I1YOKDYHDCSL
7312,Model D,83156.19,12/22/2020,CI1P3D7316SN
7313,Model C,68334.07,11/25/2020,WBNJH4Y4GD0V
7315,Model R,119552.44,12/5/2020,79UXQGNZLJTR
7316,Model D,94469.39,9/5/2020,70PLP5JF6BUU
7318,Model D,82225.25,4/19/2020,RAFH9UQ776JX
7319,Model R,101811.48,12/21/2020,LPJ6J29A4H91
7321,Model R,116173.44,11/7/2020,KVPP4KD30573
7322,Model C,76733.69,4/15/2020,9439YRWHSQW9
7324,Model C,75167.29,2/28/2020,8LM0TCLPYR7X
7325,Model D,93674.09,4/26/2020,FJL9M9OGCQ77
7327,Model C,78226.40,9/10/2020,GLXW1OURCE1M
7328,Model R,113865.99,5/2/2020,6IUAPCSTNRD8
7330,Model R,109733.81,8/25/2020,FHKUF00GPEM0
7331,Model C,79530.91,3/30/2020,70APKVMWCGQI
7333,Model C,75856.13,9/27/2020,5K8UQIYU5U21
7334,Model D,93572.56,8/6/2020,SAGGW23L15SU
7336,Model D,88168.94,5/7/2020,8PFU016RVX98
7337,Model R,108791.34,3/7/2020,IWIJNGTM2S0U
7339,Model C,68647.80,10/2/2020,Y5MGXRJBVSWL
7340,Model R,103341.39,2/23/2020,25GMQZ8IIQTK
7342,Model R,95787.77,2/28/2020,R3B5LGSVAXP0
7343,Model C,66883.84,4/6/2020,P2A4BJCPSPRP
7345,Model R,95086.68,6/25/2020,V8516D46JMZY
7346,Model C,70519.66,8/16/2020,KP2O4VSXP74F
7348,Model D,77827.78,3/16/2020,3XZYCKA1EWWG
7349,Model D,83536.89,11/19/2020,HNZ5ZKFHNM4O
7351,Model D,93877.45,8/21/2020,9MBGZYL2V1W2
7352,Model C,71721.44,5/25/2020,GCB14SMKDI3O
7354,Model R,92196.89,8/10/2020,ALJ8684B4PDC
7355,Model D,89300.22,9/28/2020,630XYMV02UPP
7357,Model R,98900.57,3/7/2020,ARM4ANW69N6D
7358,Model D,82900.31,10/28/2020,Z68L2M8ME7L9
7360,Model D,81232.23,4/27/2020,RCVZGDU8USQ9
7361,Model D,94857.67,12/11/2020,3BPWC47NJZZJ
7363,Model C,79777.24,5/7/2020,EQ0CJ8UHY452
7364,Model R,104778.25,4/9/2020,M6XG70ZO7GGW
7366,Model D,87098.10,4/3/2020,TIK9WMRNS24Z
7367,Model C,83013.13,3/25/2020,ZJZV9LS4M5A5
7369,Model C,74538.37,12/25/2020,UE28ZPIHPM5P
7370,Model D,82030.43,6/7/2020,FZJ4IU1DQGGI
7372,Model C,78256.56,7/28/2020,337B57SPUO1V
7373,Model R,94449.52,4/10/2020,DDEICQA93XJL
7375,Model C,75766.29,10/29/2020,5K6BH9YINOWF
7376,Model C,71368.92,3/25/2020,168K687WABM8
7378,Model D,76636.80,4/30/2020,NY2OPAKVN20E
7379,Model R,111810.87,3/29/2020,LGPR9387ZMAY
7381,Model R,109177.92,9/23/2020,C7SOCOLGM5MG
7382,Model R,99762.96,7/23/2020,D3YZT67S8OIK
7384,Model D,77998.25,2/10/2020,7RHII91MK3PY
7385,Model R,112890.47,3/19/2020,MJS3EW598OV0
7387,Model R,105272.21,3/9/2020,Q2B78O6TGKR3
7388,Model C,75542.28,6/9/2020,TZGSFHJV8YMA
7390,Model D,80730.99,4/24/2020,CQ9711TAGW7Q
7391,Model C,67443.91,9/14/2020,5834MMS42TR5
7393,Model D,95382.88,12/6/2020,MMHS39CD5MNG
7394,Model D,79101.95,11/8/2020,GDSN1W947JPS
7396,Model C,69914.15,2/24/2020,KW5DB3V6OSXF
7397,Model D,78551.26,3/14/2020,0GQTEGF7AL2L
7399,Model D,82454.25,1/19/2020,O9UV6Y1B57NX
7400,Model C,71625.84,7/5/2020,LQZK9ZBX726P
7402,Model R,116508.91,9/12/2020,0VNHTSH1QWH5
7403,Model D,83168.45,12/17/2020,18RZQEPU4C76
7405,Model C,77264.69,2/26/2020,UA59WIA1KRHJ
7406,Model C,68097.22,2/3/2020,4RUODSBPIQ4F
7408,Model D,75879.56,6/12/2020,DMHI8HA0M14R
7409,Model C,75770.23,12/18/2020,BGO4TLWMK05F
7411,Model D,86808.09,1/13/2020,YL6QBM2BTHMM
7412,Model C,80048.64,8/19/2020,N3BDP2H8HMNY
7414,Model C,69511.85,5/24/2020,ADF5BILEKW5C
7415,Model R,100327.29,9/5/2020,TBX7ZLZCHVBY
7417,Model C,65635.36,3/10/2020,R1XQWYWIY3ZU
7418,Model R,103446.70,7/9/2020,JVGS4NLQTY4K
7420,Model D,93226.99,5/23/2020,JY82RPHCU610
7421,Model R,112739.39,2/20/2020,WTP433F0BYB1
7423,Model D,83365.77,8/30/2020,Y76PK7RE2CRL
7424,Model R,93642.27,6/30/2020,GHGIBM4GPDXQ
7426,Model R,93834.14,10/10/2020,EARDKN0Y6IC9
7427,Model C,70701.79,7/12/2020,KCVN18C2JAF4
7429,Model C,80630.83,1/23/2020,LXZIDSNAV2L3
7430,Model D,76790.39,10/31/2020,P8Z505LXUKFM
7432,Model C,72555.48,2/25/2020,JM5G519SFFP5
7433,Model R,100770.09,3/7/2020,5D1A9Q7D0HT2
7435,Model D,94433.14,11/6/2020,BWU83QEGSEFO
7436,Model C,75583.94,4/16/2020,745DYRGMKK3J
7438,Model C,82772.24,10/14/2020,UE89SBXFKYN1
7439,Model C,70142.80,11/8/2020,C1O8F8R6FSAP
7441,Model D,75702.80,12/25/2020,XFOHSPUFKABN
7442,Model R,115755.90,9/30/2020,8KTGMPU4IJQQ
7444,Model C,80487.83,9/7/2020,5T3EJ56S0AF5
7445,Model D,77430.14,6/28/2020,G2NWQX7HIW44
7447,Model D,81978.16,3/2/2020,3E2SPY5RXR4V
7448,Model R,104289.67,12/13/2020,JRPKX2BW1UZI
7450,Model R,112422.32,2/9/2020,S5I31770MVF9
7451,Model C,78681.71,5/10/2020,BWVDRLZOPPBN
7453,Model R,115433.33,10/27/2020,Y4I1MC652Q9H
7454,Model D,80075.17,3/2/2020,CRNL11PUTSMN
7456,Model C,69762.24,4/1/2020,EN4OCR85E6AP
7457,Model D,89558.02,8/21/2020,1L85C9OT2XX5
7459,Model C,81741.24,11/9/2020,GAO7HEEIJ98K
7460,Model D,78457.78,8/22/2020,6WVZJ3WV1MYE
7462,Model C,69935.79,3/28/2020,UVUWL1KCPFRT
7463,Model R,112710.31,3/10/2020,RMH2Y2BH20NG
7465,Model C,67040.44,1/21/2020,3CSCFG9QL1VR
7466,Model R,94676.39,2/10/2020,LFMDA4MXK2ZP
7468,Model D,95629.29,10/25/2020,5DDUTTBPP08Z
7469,Model R,118902.58,3/8/2020,1ZEXZFF36J9J
7471,Model R,112851.30,12/16/2020,WIEND2KZFCKE
7472,Model D,88385.48,5/20/2020,G5X4C5DOSUHY
7474,Model D,86061.78,8/29/2020,GA5L4ARU660B
7475,Model R,105175.28,5/13/2020,FIYE05JNGYR0
7477,Model D,92099.32,5/18/2020,KBWKQWMAP5Z4
7478,Model R,96115.04,5/28/2020,KB75G1P0XHOF
7480,Model C,75218.06,8/17/2020,SR9IERXQZUZV
7481,Model D,84575.08,9/3/2020,SRHNG563OGDA
7483,Model D,90423.03,8/15/2020,DJPE2N4B77SU
7484,Model D,91246.62,10/21/2020,HV5FEU2J21Y2
7486,Model C,80832.27,12/16/2020,A2UMRRFFN1S6
7487,Model C,80993.32,11/22/2020,K35Y5O0XEPSM
7489,Model D,95538.86,2/12/2020,RCVG72R22KHH
7490,Model C,70113.95,1/29/2020,E61QZP10P87Y
7492,Model C,83627.49,5/4/2020,761IGVG0MRKS
7493,Model D,74640.60,12/19/2020,X67STNE9AIC6
7495,Model R,116398.63,10/19/2020,9759XCCMGFJ3
7496,Model R,115989.06,5/21/2020,VXCQXXZK3P2D
7498,Model D,94873.50,12/5/2020,28LJAM8IKLY8
7499,Model D,78039.70,8/17/2020,2QWKUKDPL2CJ
7501,Model C,79375.06,9/8/2020,BF93K176OX8D
7502,Model D,93822.92,7/10/2020,L23NYY6AQUZH
7504,Model D,76211.99,5/13/2020,I1IS2T6YIV96
7505,Model R,92586.57,12/21/2020,S55XK9KO0DAQ
7507,Model D,95904.90,6/26/2020,RFY4AQRZI6F7
7508,Model R,104782.98,2/28/2020,VO74FXZ98SJO
7510,Model D,93788.96,3/1/2020,MX0TH3VBI066
7511,Model C,82196.00,2/1/2020,K9AQF1YVLQ3T
7513,Model C,83064.37,5/2/2020,V9VSMV7F34ER
7514,Model C,67908.80,12/5/2020,Q24F4NI2RV24
7516,Model R,99742.40,3/19/2020,8ITABE3FJQS7
7517,Model R,108754.55,8/4/2020,27XSHB89TIK4
7519,Model R,116317.27,12/5/2020,MBSTB58T0WV6
7520,Model R,117588.23,11/18/2020,J6MOYNBKT7NB
7522,Model C,70317.39,8/11/2020,X85T1YI70Y93
7523,Model C,70097.52,10/27/2020,GS196N9DEAKB
7525,Model C,83329.14,9/25/2020,RFR48CYV7YH8
7526,Model R,116633.61,11/24/2020,RE0OK5QFC0YQ
7528,Model C,73327.14,11/30/2020,772Y24Q9OC31
7529,Model D,83326.98,11/13/2020,6SL1OYT7G906
7531,Model R,103485.59,7/23/2020,MC2SS0FEJ921
7532,Model D,91292.76,6/2/2020,DMKG8CMQBAFY
7534,Model C,74594.61,7/4/2020,OVLDHMGB40MG
7535,Model D,94970.43,12/18/2020,7S0TTTUW47E3
7537,Model D,90940.38,11/14/2020,955APMNDLUB8
7538,Model C,65993.78,4/14/2020,1XUXZE8BA0TY
7540,Model R,108249.69,11/18/2020,HKY28BZITTPQ
7541,Model C,78942.55,4/26/2020,AQO10QU53T0Q
7543,Model R,106730.33,8/21/2020,7GWGNC4JIC6W
7544,Model C,82461.65,1/28/2020,O81XEJA0BX46
7546,Model D,82624.75,4/24/2020,F97WS97NPYU1
7547,Model D,85866.14,7/25/2020,M1L99Q8QZ73G
7549,Model R,104759.67,3/7/2020,EUNAF85097MB
7550,Model D,86882.09,3/21/2020,5NPH0MYD8Z05
7552,Model D,76811.08,1/22/2020,O7IPI7E70N18
7553,Model R,104066.78,6/16/2020,9KN2R1UJAT8I
7555,Model R,99654.65,4/13/2020,YFZ4SSBQZ5VQ
7556,Model R,101328.01,9/4/2020,LZO4QERCX9NT
7558,Model R,92032.08,3/12/2020,EVPI8GXG8SNK
7559,Model C,69094.97,5/27/2020,MS0PBQKMHU87
7561,Model R,105828.92,12/17/2020,B37QLJ9ILQUL
7562,Model R,93771.17,11/12/2020,YMECC5QLF57F
7564,Model C,78408.90,5/8/2020,4RV4II7J7VJ2
7565,Model D,92472.92,1/17/2020,C39JRB1SZZEG
7567,Model C,65402.59,6/27/2020,WK7C5KZ9DQLD
7568,Model D,82281.81,3/11/2020,SDSZ07OFBRPW
7570,Model R,109426.66,3/2/2020,45YZZAQWWPIG
7571,Model C,66963.44,4/5/2020,M95H2PTQD7LO
7573,Model D,94586.24,10/11/2020,R5DX3KK7CKYY
7574,Model R,99606.33,5/7/2020,RB4Z680SBXT4
7576,Model D,89228.70,9/30/2020,Y12UMH2XB1J1
7577,Model D,88040.74,8/16/2020,RJET3D1KBTFP
7579,Model R,105826.89,1/4/2020,MWOHINN0LB6O
7580,Model D,90227.95,10/8/2020,DB3YOBD64WHK
7582,Model R,103735.93,10/26/2020,B72P27GYCV3W
7583,Model D,80170.16,6/8/2020,VF4OWL0HKMJM
7585,Model C,80401.81,9/7/2020,1Y89OEWURP1V
7586,Model D,80006.70,3/6/2020,A68DXTG9YOV6
7588,Model R,117381.89,9/9/2020,476AVQ6CYUC4
7589,Model R,95133.58,8/22/2020,UG76VWAU9U8X
7591,Model R,117254.41,8/20/2020,8PL2Z956OKFO
7592,Model D,79227.73,5/22/2020,HLHRQZFEBKGY
7594,Model R,100531.06,10/15/2020,ZPVAPNEMGOUU
7595,Model C,70754.70,5/25/2020,BLQ8PR3BS877
7597,Model C,67195.73,7/27/2020,91M2345BM1IG
7598,Model D,87105.47,8/17/2020,N35YKKJACP7V
7600,Model C,74483.98,4/17/2020,Y3P590SELH19
7601,Model R,112144.18,4/12/2020,TGHY57UDJHRX
7603,Model D,91078.93,7/15/2020,69C3GEJWHQUJ
7604,Model D,77212.56,11/3/2020,ZISMSLRJ3IPO
7606,Model C,81059.94,2/5/2020,EA28OC49BS10
7607,Model C,75574.03,5/10/2020,ZEGGDU8G24FJ
7609,Model D,81424.06,4/28/2020,JO8ZVBR8HJZR
7610,Model C,71238.51,9/14/2020,CM5C455ECJE1
7612,Model R,94030.92,5/6/2020,EMR844ZZH1PN
7613,Model R,107922.38,4/28/2020,VCAD4M11UC5P
7615,Model C,75632.78,11/3/2020,09R6T9FE98RJ
7616,Model R,104302.57,7/26/2020,5X0Z730EZTXF
7618,Model C,75237.62,9/18/2020,AF13WPMCXP46
7619,Model R,100166.64,3/10/2020,TTE6LTJX2HA3
7621,Model C,67216.78,2/18/2020,BVGZKOP7BR4U
7622,Model R,96284.17,4/19/2020,98J6PKX9EG7O
7624,Model D,80353.52,9/22/2020,EZOC6JY4TMS0
7625,Model D,78331.22,5/13/2020,FNWQWB2IJ33N
7627,Model D,83698.68,1/3/2020,J0DA8WZKH7J8
7628,Model R,95068.99,4/12/2020,EX2MCNBVDA6Y
7630,Model R,113518.46,3/14/2020,8SVTU8V8Y25S
7631,Model D,81568.57,7/24/2020,68ONM0RF8U4T
7633,Model C,69986.71,10/5/2020,ZRENEDHP6UFB
7634,Model C,80691.80,9/13/2020,VN41G1P2FEWR
7636,Model C,66070.28,8/24/2020,6NKE9NOTCBW8
7637,Model D,89810.19,8/29/2020,7XDBCY0KI3NE
7639,Model R,97726.32,5/12/2020,PZB7WB66TJX2
7640,Model C,75975.47,2/10/2020,GZ7YKKZ548Q3
7642,Model C,70547.27,11/27/2020,EUV6PQRSZOBH
7643,Model C,68734.46,9/21/2020,P99HHUREPT3D
7645,Model R,108824.76,9/14/2020,HNSCXZX3E36S
7646,Model R,119201.83,8/20/2020,Q45KOARIOFM7
7648,Model R,93134.74,1/10/2020,YKKEPFYUKXLM
7649,Model R,96457.80,5/27/2020,T4XDLXJA37XZ
7651,Model D,79432.31,12/9/2020,0QTENA1NFZRQ
7652,Model C,70002.11,4/21/2020,XWESDKLZR7GY
7654,Model C,73121.10,2/12/2020,U1OW6HTMIASZ
7655,Model R,93760.94,8/13/2020,CLUNGBLWGO98
7657,Model R,102622.06,10/25/2020,C4YOJPPYCTNC
7658,Model R,118265.53,11/21/2020,NSVOG6GIUQ36
7660,Model R,97568.08,7/30/2020,S82D4ZOHJZH6
7661,Model D,78617.96,9/27/2020,O0AG7H4VZ3PC
7663,Model R,112597.29,3/29/2020,3THVM6E6YPVE
7664,Model C,70061.20,10/15/2020,2YJOZH893J5H
7666,Model D,76806.39,3/22/2020,8AJXVSBHPSUB
7667,Model D,92077.07,3/28/2020,1QV9F7AZ5C2R
7669,Model D,93828.38,8/6/2020,RAF8ETHO168N
7670,Model D,86195.70,9/26/2020,PHYSHXV4G084
7672,Model C,83303.68,2/21/2020,WKWYEXQEXHTQ
7673,Model R,109019.07,2/11/2020,X8621NLDVQF6
7675,Model R,104566.96,4/30/2020,4L6HBR84H2ND
7676,Model C,72342.68,12/12/2020,CWD0Q3XAMGWP
7678,Model C,81957.47,12/16/2020,6UPBIL2R057N
7679,Model D,92938.55,1/26/2020,GUHRI4FIKJ1K
7681,Model D,89257.39,6/5/2020,PJ1FG8IGDGN6
7682,Model C,81426.58,10/30/2020,E61JBKJVLXOQ
7684,Model C,65915.79,10/20/2020,8OKPDAHFKUDQ
7685,Model C,67838.77,8/14/2020,XI4745ID25K2
7687,Model D,86039.81,12/19/2020,KQ0XAY0XH315
7688,Model C,68915.39,12/22/2020,JZ4LU3X2SPHQ
7690,Model C,71506.94,5/24/2020,7JBUMR5D0OR7
7691,Model R,112501.79,11/6/2020,1R0CSGSIPZKN
7693,Model D,95220.34,3/28/2020,FE0EE49E38T0
7694,Model C,70343.94,10/3/2020,UVXW7YTCUJLU
7696,Model C,69270.20,1/28/2020,76QWE59TA8FX
7697,Model D,84447.73,2/23/2020,MEC9VENZHXL7
7699,Model R,116230.63,3/31/2020,1TLMIPDWVN4R
7700,Model C,76058.87,8/1/2020,9RB6YUDV87L7
7702,Model D,84603.01,1/3/2020,07LFKTTUZGS7
7703,Model R,104054.04,2/27/2020,1AODZYPBD21X
7705,Model C,73910.91,1/14/2020,6LNI6K94DOKP
7706,Model R,99380.31,3/17/2020,XML8ARZT8PAK
7708,Model C,70661.58,7/5/2020,0K621IXE30U2
7709,Model R,95897.49,9/11/2020,045ICH7KD7QW
7711,Model R,113191.88,5/8/2020,K66RMW5P4RIQ
7712,Model R,105433.43,2/18/2020,NTR88BPFAP2N
7714,Model D,89132.90,6/25/2020,B6ASM7UDH43J
7715,Model R,114383.69,10/11/2020,FP2A9L6LDYXA
7717,Model D,91045.83,8/14/2020,SZTU6XMLHZY1
7718,Model C,74110.22,7/23/2020,A6JTLUEYHISR
7720,Model C,70926.37,10/6/2020,D4Z4YCXFWIK6
7721,Model R,115155.55,1/17/2020,27VJKDKSOCA7
7723,Model R,116818.63,3/30/2020,MDZ1NFIQ78OK
7724,Model D,75792.46,5/28/2020,PLDUYKPL405Q
7726,Model C,76367.83,2/29/2020,79NJO89XV6W3
7727,Model C,74313.57,6/15/2020,XLQ9G2NXVQCY
7729,Model D,80397.11,5/23/2020,RC4562ITBKBI
7730,Model D,89427.06,11/20/2020,ZXPN2S2QJGSL
7732,Model R,102412.74,2/24/2020,26FEVB1C0I61
7733,Model R,106153.33,3/19/2020,UCKI84QGL3Z9
7735,Model C,73585.57,9/4/2020,A466A7BJI0PN
7736,Model C,76419.38,5/31/2020,2IXHY0WK5KOL
7738,Model C,70962.83,2/24/2020,QZ4BLYQ4AVAO
7739,Model C,74159.66,5/26/2020,YJC4SJDXOEA6
7741,Model C,80852.96,5/7/2020,MEWZ656QOCQI
7742,Model C,69333.28,4/12/2020,NNG0PCDD8LTP
7744,Model R,110553.41,5/20/2020,5K00AKCGND8X
7745,Model D,85364.89,9/28/2020,WL3U5O2K4546
7747,Model D,79048.34,8/13/2020,OKOZMAX9IOY7
7748,Model C,77009.26,2/10/2020,CAYB7G2U8LIX
7750,Model D,78222.26,8/24/2020,FVUXQNKHN6GT
7751,Model C,83644.66,9/4/2020,EJJYPOWKTP0Q
7753,Model R,118076.27,1/10/2020,YT9F7TTCWHFD
7754,Model R,114563.06,8/20/2020,4QNTXW6KUCXX
7756,Model D,80759.87,3/29/2020,ZP9847V48NW8
7757,Model R,98349.58,2/12/2020,AQZJB5J2I55X
7759,Model C,70971.54,9/9/2020,OUMKCQRIH2OI
7760,Model D,91728.36,1/22/2020,1BVQ0P0HS89X
7762,Model D,87133.29,10/29/2020,YOSD35NFHK21
7763,Model R,100411.05,8/18/2020,UHK8QJSS58ZI
7765,Model R,96962.97,12/18/2020,MS56265AQ6CT
7766,Model R,110775.31,1/24/2020,TSEOFTIZHM47
7768,Model C,66193.93,4/6/2020,SHRW7Y4NC65M
7769,Model D,78182.05,7/1/2020,2NZZKS0E0PB4
7771,Model D,90775.19,2/28/2020,47LLZH4GKTCJ
7772,Model C,82176.45,12/18/2020,6IWC3UKF9L16
7774,Model D,79184.02,4/19/2020,N52C4W5JMEME
7775,Model R,115917.18,6/24/2020,HU53Q5XGBTWH
7777,Model D,93758.39,2/9/2020,C0MZMFIXLQGP
7778,Model C,69667.11,11/6/2020,4B2JA6PYZMUL
7780,Model C,71989.55,9/30/2020,3AKMI48Z2BIJ
7781,Model D,76656.49,2/11/2020,DVKT5SFH1GH3
7783,Model D,89378.99,11/12/2020,ZMBIATE7M297
7784,Model C,70897.02,4/27/2020,NY1NXSKN3CDX
7786,Model R,113211.65,3/6/2020,7IYRDNP2O45M
7787,Model D,76726.42,9/8/2020,1CKKTM0E8N6P
7789,Model R,101691.15,10/24/2020,9I2V3XGFEHL3
7790,Model D,85435.72,1/1/2020,KUJGEOTMT1GS
7792,Model D,77920.50,8/18/2020,E8TC9Z0ZPI97
7793,Model R,105936.37,8/10/2020,A2LZ5FFKT5LC
7795,Model C,66129.54,6/30/2020,UP6EUZ1CYTCP
7796,Model D,85850.71,8/4/2020,PQNZHJVPDBOJ
7798,Model R,118116.97,9/22/2020,GIBA0BLNK5ZK
7799,Model C,82620.08,8/23/2020,DPTLCVQ1GX4V
7801,Model D,88226.72,2/8/2020,CK2BE0ZS1OV9
7802,Model R,114436.65,2/29/2020,9ATHONIIV1IQ
7804,Model D,81061.66,2/7/2020,3S3WD34DSRQL
7805,Model D,77452.21,11/15/2020,NYSZ99Z4TRTF
7807,Model C,67162.86,12/9/2020,XPIHP4YXQ14D
7808,Model R,111818.11,10/4/2020,BPW5Z4IAH24N
7810,Model C,77808.06,2/14/2020,MIN29H13M7K0
7811,Model C,72845.92,2/7/2020,737LX5BRJT3H
7813,Model R,102043.82,3/17/2020,5LX90OY36GMH
7814,Model R,92760.18,6/30/2020,GHEXRALIJ8JU
7816,Model R,106209.48,9/13/2020,N63LLN09A8C0
7817,Model D,91236.18,5/28/2020,UTE2MTHH9BV6
7819,Model D,78347.08,5/4/2020,FOAI8ESAP697
7820,Model C,75560.02,9/24/2020,U3TTFAX5YP4C
7822,Model D,89746.90,1/25/2020,37K9F8PDZJR9
7823,Model D,89693.62,5/5/2020,NAMCPYK6L5JU
7825,Model C,80657.70,11/24/2020,008ZCDDIQ8M3
7826,Model D,91757.35,8/3/2020,21JGNHGOJRHP
7828,Model R,99749.44,7/25/2020,247RINWI0TI9
7829,Model D,90656.28,1/7/2020,Q5HBJ0CA0ASB
7831,Model C,66186.80,1/20/2020,9HL7VU0V2ALB
7832,Model D,89089.85,3/18/2020,WT7APONODY93
7834,Model C,66750.59,5/3/2020,C9GJB7OLEQXZ
7835,Model R,101047.12,4/4/2020,KCDMIFW1V85A
7837,Model R,111408.34,5/25/2020,LNZC7HDM8WQM
7838,Model R,118792.67,8/22/2020,P57NSI8QZ8ZC
7840,Model R,97469.78,2/7/2020,TX4AGBKLWL3T
7841,Model C,69766.79,6/5/2020,JAD8J2FLX411
7843,Model C,71951.94,9/19/2020,IAQFA17M6B5Y
7844,Model C,65866.17,5/13/2020,SJSJQR0FKS4P
7846,Model R,115473.61,5/13/2020,0TGYJSE597QO
7847,Model D,82190.61,7/19/2020,SWIVMGYMWQFM
7849,Model D,88547.97,10/8/2020,34T1U2TUH873
7850,Model R,105334.54,8/2/2020,YHM1BQ0C13TJ
7852,Model R,111321.99,1/15/2020,2P8XIS14XRTO
7853,Model D,86153.93,1/13/2020,0WJWMK7BTCQY
7855,Model D,93376.06,8/4/2020,JBIMSLVO1J7C
7856,Model C,70003.82,11/4/2020,U567DPD0HEKD
7858,Model R,101948.81,1/6/2020,QF0EFSUTV9UX
7859,Model C,80502.95,5/27/2020,AUXKUV7MNBH9
7861,Model R,93857.92,9/22/2020,A6FOC2NMCQ11
7862,Model C,71431.68,4/29/2020,GDJ18IH4OUIU
7864,Model D,88339.11,6/5/2020,39SEND7M20HD
7865,Model C,83551.73,8/19/2020,CBOH8OR43FDG
7867,Model D,82944.31,1/17/2020,4Q25TCRGUASW
